county,hpsa_score,underserved_pop,provider_fte,capacity_index,capacity_z,risk_score,risk_z,intervention_priority,category
"Knox County, NE",10.666666666666666,15059.0,4.4866,-10.666666666666666,-0.09815895583780081,-0.7472116791478234,-0.7794350388481753,-0.6812760830103746,Moderate
"Knox County, OH",13.333333333333334,89841.0,17.144000000000002,-13.333333333333334,-0.6098990249991495,-2.4242402602729416,-2.4758522395739075,-1.8659532145747582,Moderate
"Knox County, TN",11.428571428571429,520937.0,80.25380000000001,-11.428571428571429,-0.2443704041696148,0.8840453963610497,0.870681478451864,1.1150518826214788,Moderate
"Knox County, TX",10.6,17046.0,2.4,-10.6,-0.08536545410876714,0.7368438970924334,0.721778139449518,0.8071435935582851,Moderate
"Kodiak Island Borough, AK",5.8,15899.0,0.0,-5.8,0.8357666703816601,-0.2813275571182134,-0.3081646937561427,-1.1439313641378028,Moderate
"Koochiching County, MN",7.203703703703703,127041.0,40.8489,-7.203703703703703,0.5663923839758948,0.06699071722487192,0.04418059038104491,-0.5222117935948498,Moderate
"Kootenai County, ID",6.142857142857143,169481.0,28.4258,-6.142857142857143,0.7699715186323437,0.5159392177040995,0.49831951623168613,-0.27165200240065757,Moderate
"Koror State, PW",16.0,58447.0,3.0,-16.0,-1.121639094160498,-1.5625458568865427,-1.6041955342999474,-0.48255644013944954,Moderate
"Kosciusko County, IN",18.0,568371.0,0.0,-18.0,-1.5054441460315091,-0.5290526773462948,-0.5587538368015312,0.9466903092299779,Moderate
"Kosrae State, FM",18.75,19159.0,0.0,-18.75,-1.6493710404831385,0.7942646796218271,0.7798627804975811,2.42923382098072,High Priority
"Kossuth County, IA",0.32894736842105265,1002080.0,153.4,-0.32894736842105265,1.8856754899077555,-1.2542894231692494,-1.2923752574853726,-3.178050747393128,Low Priority
"Kusilvak Census Area, AK",18.5625,119311.0,0.0,-18.5625,-1.6133893168702311,0.2935579321666293,0.2733672153876737,1.886756532257905,Moderate
"Kwajalein, MH",25.0,53158.0,0.0,-25.0,-2.848761827580049,-1.356581804623405,-1.3958502711822804,1.4529115563977686,Moderate
"La Crosse County, WI",2.4347826086956523,89563.0,25.2,-2.4347826086956523,1.4815603880950574,0.46642998243352635,0.4482378901621832,-1.0333224979328741,Moderate
"La Paz County, AZ",15.702702702702704,338203.0,5.322,-15.702702702702704,-1.0645869918553477,-0.03564148229748357,-0.059638170120479,1.0049488217348688,Moderate
"La Plata County, CO",11.333333333333334,93358.0,12.075,-11.333333333333334,-0.22609397312813814,-1.6151318159055095,-1.657389455024056,-1.4312954818959178,Moderate
"La Porte County, IN",4.5,70137.0,16.051000000000002,-4.5,1.0852399540978175,1.1647393544571714,1.1546206217755772,0.06938066767775974,Moderate
"La Salle County, IL",8.96875,912450.0,182.3398,-8.96875,0.22767554132352644,-0.734591576798049,-0.7666690317913885,-0.9943445731149149,Moderate
"La Salle County, TX",17.5,33750.0,0.9,-17.5,-1.4094928830637563,-0.8102524370143808,-0.843204629417625,0.5662882536461313,Moderate
"LaMoure County, ND",0.9545454545454546,113520.0,23.6,-0.9545454545454546,1.7656216369600648,0.20056919723094285,0.17930341039706868,-1.586318226562996,Moderate
"LaSalle Parish, LA",10.666666666666666,32066.0,8.07,-10.666666666666666,-0.09815895583780081,1.1486373494287152,1.138332456741372,1.2364914125791728,Moderate
"Labette County, KS",14.857142857142858,145463.0,5.53,-14.857142857142858,-0.9023219216627771,-1.015821818978397,-1.0511506593370146,-0.14882873767423743,Moderate
"Lac qui Parle County, MN",1.7878787878787878,250768.0,113.89750000000001,-1.7878787878787878,1.6057028653471435,0.06167984984797165,0.038808322507767334,-1.5668945428393761,Moderate
"Lackawanna County, PA",0.95,598724.0,145.6,-0.95,1.7664939211688626,0.42881650033057295,0.4101895475538355,-1.356304373615027,Moderate
"Laclede County, MO",16.571428571428573,273432.0,0.0,-16.571428571428573,-1.2312976804093585,0.6931056072631441,0.6775341784152021,1.9088318588245605,High Priority
"Lae, MH",25.0,53158.0,0.0,-25.0,-2.848761827580049,0.1764415552772252,0.15489682169374547,3.0036586492737944,Moderate
"Lafayette County, AR",13.333333333333334,30985.0,3.8,-13.333333333333334,-0.6098990249991495,-0.3670278390833223,-0.3948557818323628,0.2150432431667867,Moderate
"Lafayette County, FL",15.666666666666666,46964.0,1.35,-15.666666666666666,-1.0576715855153291,-0.8275902206487197,-0.860742860256852,0.19692872525847716,Moderate
"Lafayette County, MO",9.833333333333334,114975.0,7.466,-9.833333333333334,0.061759815775120366,0.08614388304637476,0.06355519157367986,0.0017953757985594981,Moderate
"Lafayette County, MS",15.0,19295.0,3.847,-15.0,-0.9297365682249922,-1.072139011985607,-1.1081189519405465,-0.17838238371555437,Moderate
"Lafayette County, WI",3.05,169649.0,136.6522,-3.05,1.3634986167043006,-2.9213504834946074,-2.9787096999781113,-4.342208316682412,Low Priority
"Lafayette Parish, LA",3.3636363636363638,422180.0,97.61510000000001,-3.3636363636363638,1.3033110062972557,0.4365598041576678,0.4180223739889797,-0.885288632308276,Moderate
"Lafourche Parish, LA",1.2608695652173914,207625.0,298.47,-1.2608695652173914,1.706837266367173,0.9039348410861953,0.8908008708846298,-0.8160363954825431,Moderate
"Lagrange County, IN",3.5,50930.0,11.3,-3.5,1.277142480033323,-2.3629324355418384,-2.413835617088472,-3.6909780971217954,Low Priority
"Lajas Municipio, PR",5.333333333333333,301250.0,54.699999999999996,-5.333333333333333,0.925321182484896,-1.0097307047099375,-1.0449891239088778,-1.970310306393774,Low Priority
"Lake County, CA",12.563636363636364,972810.0,82.552,-12.563636363636364,-0.46219223230939666,0.6191542610051978,0.602727858939932,1.0649200912493286,Moderate
"Lake County, CO",16.0,22422.0,3.0,-16.0,-1.121639094160498,2.0574954697116987,2.057698152484562,3.1793372466450602,High Priority
"Lake County, FL",7.84375,2547656.0,64.7388,-7.84375,0.44356588300097033,0.020793707675407887,-0.00255051635371548,-0.44611639935468583,Moderate
"Lake County, IL",12.741573033707866,5601241.0,468.40520000000004,-12.741573033707866,-0.4963387287526705,-0.7280029412291342,-0.7600042230730292,-0.2636654943203587,Moderate
"Lake County, IN",11.310880829015543,17741948.0,4168.2065,-11.310880829015543,-0.2217852808359763,-0.18289644110484016,-0.20859558672298206,0.013189694112994227,Moderate
"Lake County, MI",3.0555555555555554,208246.0,1.8317,-3.0555555555555554,1.3624324915602146,1.3748764191481848,1.367187142742494,0.004754651182279357,Moderate
"Lake County, MN",6.142857142857143,70451.0,19.35,-6.142857142857143,0.7699715186323437,-0.6459641791245353,-0.677016986763009,-1.4469885053953528,Low Priority
"Lake County, MT",14.352941176470589,170999.0,2.5916,-14.352941176470589,-0.8055643455608416,-0.7991920066502536,-0.8320163261720438,-0.02645198061120224,Moderate
"Lake County, OH",13.466666666666667,705506.0,26.6328,-13.466666666666667,-0.6354860284572168,-0.4827435221820324,-0.5119092879036073,0.12357674055360945,Moderate
"Lake County, OR",14.6,22039.0,6.3132,-14.6,-0.8529755578507898,-0.9533286082587124,-0.9879349462676966,-0.1349593884169068,Moderate
"Lake County, TN",14.4,19469.0,3.4699999999999998,-14.4,-0.8145950526636888,0.12267031599479553,0.10050391733319221,0.915098969996881,Moderate
"Lake and Peninsula Borough, AK",9.5625,21742.0,3.5,-9.5625,0.11373341654931993,1.6246784584695606,1.6198772167523487,1.5061438002030287,Moderate
"Lake of the Woods County, MN",0.5272727272727272,340852.0,133.3,-0.5272727272727272,1.8476163525870537,0.3230792731160291,0.30322986122371054,-1.5443864913633432,Moderate
"Lamar County, AL",15.5,44577.0,5.9,-15.5,-1.025687831192745,-0.2523535021262876,-0.2788556612111517,0.7468321699815934,Moderate
"Lamar County, GA",10.0,10978.0,0.3546,-10.0,0.0297760614525362,-0.2918112689155441,-0.31876961082232136,-0.34854567227485755,Moderate
"Lamar County, MS",8.333333333333334,200786.0,29.5903,-8.333333333333334,0.3496136046783789,-1.563190808696657,-1.6048479425872189,-1.9544615472655977,Moderate
"Lamar County, TX",15.0,18295.0,2.5741,-15.0,-0.9297365682249922,0.883109777147159,0.8697350422696561,1.7994716104946482,High Priority
"Lamb County, TX",15.2,138027.0,4.5,-15.2,-0.9681170734120932,-0.07783719701280203,-0.10232172187721655,0.8657953515348766,Moderate
"Lamoille County, VT",1.7142857142857142,88776.0,4.4,-1.7142857142857142,1.619825562061012,-0.18047991359062565,-0.20615112102497338,-1.8259766830859854,Moderate
"Lampasas County, TX",10.0,48452.0,16.240000000000002,-10.0,0.0297760614525362,3.193107567844861,3.206439395363598,3.1766633339110615,Moderate
"Lancaster County, NE",12.666666666666666,69786.0,0.9,-12.666666666666666,-0.48196400770881215,0.29875290836568624,0.2786222522311892,0.7605862599400013,Moderate
"Lancaster County, PA",4.103448275862069,633302.0,110.6,-4.103448275862069,1.1613392316239661,-0.7517910500951843,-0.7840673532470122,-1.9454065848709783,Low Priority
"Lancaster County, SC",9.0,336360.0,80.6306,-9.0,0.2216785873880419,-0.4263575962055433,-0.4548714676887666,-0.6765500550768084,Moderate
"Lancaster County, VA",15.0,30325.0,6.46,-15.0,-0.9297365682249922,1.1484457091967548,1.1381386009004473,2.0678751691254393,High Priority
"Lander County, NV",15.166666666666666,13066.0,1.0,-15.166666666666666,-0.9617203225475763,0.11327041053776446,0.09099533681048884,1.052715659358065,Moderate
"Lane County, KS",15.5,5713.0,0.12,-15.5,-1.025687831192745,-1.4382779783173667,-1.4784909583165051,-0.45280312712376003,Moderate
"Lane County, OR",8.70945945945946,8175305.0,2166.7889999999998,-8.70945945945946,0.27743405100443874,0.9192289345752035,0.9062717838769739,0.6288377328725352,Moderate
"Langlade County, WI",9.125,84208.0,7.1022,-9.125,0.19769077164610366,-0.668144085538994,-0.6994533215848826,-0.8971440932309862,Moderate
"Lanier County, GA",13.0,13015.0,1.7,-13.0,-0.5459315163539809,1.8732977762175456,1.8713708953975974,2.417302411751578,High Priority
"Lapeer County, MI",5.0,654298.0,208.9,-5.0,0.9892886911300646,1.0800480657146485,1.0689501921887088,0.07966150105864422,Moderate
"Laramie County, WY",15.916666666666666,136088.0,0.0,-15.916666666666666,-1.1056472169992055,-0.4473218956587511,-0.476078141560554,0.6295690754386516,Moderate
"Lares Municipio, PR",14.333333333333334,504634.0,14.2,-14.333333333333334,-0.8018015509346552,1.2810163617351127,1.2722419416596267,2.074043492594282,High Priority
"Larimer County, CO",8.426966292134832,3342757.0,1003.018,-8.426966292134832,0.33164520337355624,0.06785551052740331,0.04505538181274635,-0.2865898215608099,Moderate
"Larue County, KY",9.5,10942.0,1.355,-9.5,0.12572732442028903,0.8527736751222197,0.8390482156661695,0.7133208912458805,Moderate
"Las Animas County, CO",11.25,40211.0,5.646100000000001,-11.25,-0.2101020959668459,0.48473281729447476,0.46675232946847367,0.6768544254353196,Moderate
"Las Marias Municipio, PR",10.6,256258.0,17.773,-10.6,-0.08536545410876714,-0.8463566549908735,-0.8797262588540072,-0.7943608047452401,Moderate
"Las Piedras Municipio, PR",9.0,339122.0,27.0,-9.0,0.2216785873880419,-0.6435498323174619,-0.6745747269839367,-0.8962533143719786,Moderate
"Lassen County, CA",10.517241379310345,120342.0,25.9586,-10.517241379310345,-0.06948386575548406,1.0299608175811612,1.0182838706799484,1.0877677364354326,Moderate
"Latah County, ID",14.333333333333334,158086.0,0.5892,-14.333333333333334,-0.8018015509346552,-0.33477533210654087,-0.36223039415695935,0.43957115677769587,Moderate
"Latimer County, OK",17.666666666666668,19234.0,0.0,-17.666666666666668,-1.4414766373863408,-0.4036484632419967,-0.4318997877743537,1.009576849611987,Moderate
"Lauderdale County, AL",3.1666666666666665,118273.0,93.4699,-3.1666666666666665,1.3411099886784918,-0.955122579349353,-0.9897496579846107,-2.3308596466631024,Low Priority
"Lauderdale County, MS",17.6,216588.0,5.14,-17.6,-1.4286831356573073,0.42359906559346105,0.4049117925225155,1.833594928179823,Moderate
"Lauderdale County, TN",13.333333333333334,138655.0,4.4,-13.333333333333334,-0.6098990249991495,2.062524919243145,2.062785748958084,2.6726847739572333,High Priority
"Laurel County, KY",15.583333333333334,732693.0,12.5,-15.583333333333334,-1.0416797083540372,-1.0675329142542729,-1.1034596017615435,-0.061779893407506226,Moderate
"Laurens County, GA",9.5,21133.0,3.9904,-9.5,0.12572732442028903,0.02421945667275807,0.0009148387331816336,-0.1248124856871074,Moderate
"Laurens County, SC",10.666666666666666,107167.0,9.4144,-10.666666666666666,-0.09815895583780081,1.4122205554154292,1.4049630255288785,1.5031219813666794,Moderate
"Lavaca County, TX",13.0,6101.0,0.8,-13.0,-0.5459315163539809,-0.0796413912457152,-0.10414677492915123,0.4417847414248296,Moderate
"Lawrence County, AL",14.5,93072.0,15.657800000000002,-14.5,-0.8337853052572394,0.4523717962497342,0.43401717316212474,1.2678024784193642,Moderate
"Lawrence County, AR",14.5,44803.0,2.98,-14.5,-0.8337853052572394,-1.0623935281468797,-1.098260797703056,-0.2644754924458167,Moderate
"Lawrence County, IL",15.2,117301.0,0.0,-15.2,-0.9681170734120932,0.4283070972076486,0.4096742550719074,1.3777913284840007,Moderate
"Lawrence County, IN",11.0,59250.0,13.461,-11.0,-0.16212646448296947,-0.18714426500454878,-0.21289252096144626,-0.05076605647847679,Moderate
"Lawrence County, KY",13.75,22286.0,5.0,-13.75,-0.6898584108056101,0.985729995679863,0.9735416832657909,1.663400094071401,High Priority
"Lawrence County, MO",16.8,312722.0,0.0,-16.8,-1.2751611149089026,1.187386051564751,1.1775291439947686,2.4526902589036714,High Priority
"Lawrence County, MS",19.0,11672.0,1.8,-19.0,-1.697346671967015,2.5895636420186134,2.595917721082846,4.293264393049861,High Priority
"Lawrence County, OH",10.6,351373.0,20.3807,-10.6,-0.08536545410876714,0.5796331732135757,0.5627498562537049,0.648115310362472,Moderate
"Lawrence County, PA",9.0625,415686.0,161.24,-9.0625,0.20968467951707276,0.32579631658216646,0.30597831722675767,0.09629363770968491,Moderate
"Lawrence County, SD",16.0,7423.0,0.0,-16.0,-1.121639094160498,0.19438430157733602,0.17304700934966777,1.2946861035101658,Moderate
"Lawrence County, TN",15.0,65835.0,2.23,-15.0,-0.9297365682249922,-0.35316629281068834,-0.3808339781551853,0.5489025900698068,Moderate
"Le Flore County, OK",9.0,143352.0,19.4916,-9.0,0.2216785873880419,0.33848384346169114,0.318812528328071,0.09713394094002911,Moderate
"Le Sueur County, MN",0.48148148148148145,248361.0,78.275,-0.48148148148148145,1.8564038083201273,-0.29540141013902943,-0.32240125872212577,-2.178805067042253,Moderate
"Lea County, NM",9.0,203305.0,31.55,-9.0,0.2216785873880419,0.1684609762696143,0.14682397687008783,-0.07485461051795406,Moderate
"Leake County, MS",21.5,74641.0,2.683,-21.5,-2.177102986805779,1.3175975356079597,1.3092460412194578,3.486349028025237,High Priority
"Leavenworth County, KS",4.0,5820.0,1.2,-4.0,1.1811912170655703,-1.0065425652796411,-1.0417641254629728,-2.222955342528543,Low Priority
"Lebanon County, PA",0.0,133850.0,12.0,-0.0,1.948801320807593,1.1398785611290454,1.129472405519641,-0.8193289152879519,Moderate
"Lee County, AL",16.0,60403.0,11.8664,-16.0,-1.121639094160498,1.3171150673398653,1.3087579949941213,2.430397089154619,High Priority
"Lee County, AR",14.5,33447.0,4.0,-14.5,-0.8337853052572394,-0.11806852699107874,-0.14301817806845993,0.6907671271887794,Moderate
"Lee County, FL",13.779310344827586,7411293.0,328.2228,-13.779310344827586,-0.6954831400140645,-2.1218548990085946,-2.1699709124039495,-1.4744877723898848,Moderate
"Lee County, GA",12.0,32700.0,8.275,-12.0,-0.35402899041847513,-0.6078219870944325,-0.6384338216568785,-0.2844048312384033,Moderate
"Lee County, IA",4.444444444444445,123199.0,35.3688,-4.444444444444445,1.0959012055386788,1.2969945465611092,1.288404854969673,0.19250364943099418,Moderate
"Lee County, IL",7.324324324324325,484435.0,143.87,-7.324324324324325,0.5432449821988892,-0.022868062298882122,-0.04671707286453135,-0.5899620550634205,Moderate
"Lee County, KY",15.777777777777779,156774.0,5.95,-15.777777777777779,-1.0789940883970524,-0.9993022322949108,-1.0344400848637136,0.044554003533338715,Moderate
"Lee County, MS",18.0,25938.0,3.64,-18.0,-1.5054441460315091,-0.5047749212282174,-0.5341953984199387,0.9712487476115704,Moderate
"Lee County, NC",4.571428571428571,27508.0,4.9442,-4.571428571428571,1.07153263081671,0.840620026504553,0.826754055149982,-0.2447785756667279,Moderate
"Lee County, SC",21.0,16418.0,2.0,-21.0,-2.081151723838026,0.5467335682013793,0.5294698892525889,2.610621613090615,High Priority
"Lee County, TX",11.0,17357.0,2.0,-11.0,-0.16212646448296947,-0.23893209916969452,-0.26527908947606504,-0.10315262499309558,Moderate
"Lee County, VA",13.8,91093.0,8.4,-13.8,-0.6994535371023856,-0.36682441181468783,-0.3946500026813738,0.30480353442101177,Moderate
"Leelanau County, MI",4.5,51246.0,0.0,-4.5,1.0852399540978175,-0.3917581490438219,-0.41987200616416526,-1.5051119602619827,Moderate
"Leflore County, MS",20.666666666666668,88937.0,9.897499999999999,-20.666666666666668,-2.017184215192858,-0.9224101844985025,-0.9566590655364583,1.0605251496563999,Moderate
"Lehigh County, PA",8.5,414613.0,0.0,-8.5,0.3176298503557947,1.6153756894694418,1.6104668957096435,1.2928370453538487,Moderate
"Lemhi County, ID",15.0,5716.0,0.0,-15.0,-0.9297365682249922,-0.3223204692113399,-0.3496315369365747,0.5801050312884175,Moderate
"Lenawee County, MI",11.25,399450.0,27.385199999999998,-11.25,-0.2101020959668459,1.2171585208254965,1.2076458215102597,1.4177479174771055,Moderate
"Lenoir County, NC",6.444444444444445,152840.0,70.2268,-6.444444444444445,0.7120961536676674,1.5213160519224513,1.5153198070883567,0.8032236534206892,Moderate
"Leon County, FL",8.666666666666666,524129.0,23.8372,-8.666666666666666,0.28564609603321056,0.9983108981479604,0.9862680372395644,0.7006219412063538,Moderate
"Leon County, TX",15.0,39170.0,2.5,-15.0,-0.9297365682249922,-0.4316203127180484,-0.4601950280113744,0.46954154021361777,Moderate
"Leslie County, KY",14.75,157359.0,15.55,-14.75,-0.8817609367411158,0.40373009033660945,0.384813106211574,1.2665740429526897,Moderate
"Letcher County, KY",8.0,113946.0,24.5582,-8.0,0.4135811133235476,-0.024195606390916165,-0.04805996508342093,-0.4616410784069685,Moderate
